File,Meth,FSize,MSize,Entropy
alice29.txt,AmnesiaCTW,152089,1024,824581.3
alice29.txt,AmnesiaCTW,152089,1048576,411084.6
alice29.txt,AmnesiaCTW,152089,128,1066685
alice29.txt,AmnesiaCTW,152089,131072,468127
alice29.txt,AmnesiaCTW,152089,16384,626874.3
alice29.txt,AmnesiaCTW,152089,2048,770051.6
alice29.txt,AmnesiaCTW,152089,256,986696.9
alice29.txt,AmnesiaCTW,152089,262144,433239.1
alice29.txt,AmnesiaCTW,152089,32768,578692.4
alice29.txt,AmnesiaCTW,152089,4096,730033.3
alice29.txt,AmnesiaCTW,152089,512,902022.8
alice29.txt,AmnesiaCTW,152089,524288,411084.6
alice29.txt,AmnesiaCTW,152089,65536,524828
alice29.txt,AmnesiaCTW,152089,8192,677978
alice29.txt,AmnesiaPPMDP,152089,1024,783122
alice29.txt,AmnesiaPPMDP,152089,1048576,317343.7
alice29.txt,AmnesiaPPMDP,152089,128,1090751
alice29.txt,AmnesiaPPMDP,152089,131072,348862.1
alice29.txt,AmnesiaPPMDP,152089,16384,477226.6
alice29.txt,AmnesiaPPMDP,152089,2048,686588.4
alice29.txt,AmnesiaPPMDP,152089,256,997049.2
alice29.txt,AmnesiaPPMDP,152089,262144,329924.1
alice29.txt,AmnesiaPPMDP,152089,32768,428280.7
alice29.txt,AmnesiaPPMDP,152089,4096,603498.5
alice29.txt,AmnesiaPPMDP,152089,512,892155.6
alice29.txt,AmnesiaPPMDP,152089,524288,317343.7
alice29.txt,AmnesiaPPMDP,152089,65536,387265.9
alice29.txt,AmnesiaPPMDP,152089,8192,534659.7
alice29.txt,AmnesiaPPMDPFull,152089,1024,794217.3
alice29.txt,AmnesiaPPMDPFull,152089,1048576,343447.8
alice29.txt,AmnesiaPPMDPFull,152089,128,1095509
alice29.txt,AmnesiaPPMDPFull,152089,131072,382584.2
alice29.txt,AmnesiaPPMDPFull,152089,16384,507999.3
alice29.txt,AmnesiaPPMDPFull,152089,2048,702935
alice29.txt,AmnesiaPPMDPFull,152089,256,1002609
alice29.txt,AmnesiaPPMDPFull,152089,262144,358525
alice29.txt,AmnesiaPPMDPFull,152089,32768,462318.8
alice29.txt,AmnesiaPPMDPFull,152089,4096,625712.7
alice29.txt,AmnesiaPPMDPFull,152089,512,899308.9
alice29.txt,AmnesiaPPMDPFull,152089,524288,343447.8
alice29.txt,AmnesiaPPMDPFull,152089,65536,421169.8
alice29.txt,AmnesiaPPMDPFull,152089,8192,561527.3
alice29.txt,AmnesiaSM1PF,152089,1024,840942.2
alice29.txt,AmnesiaSM1PF,152089,1048576,313061.1
alice29.txt,AmnesiaSM1PF,152089,128,1377446
alice29.txt,AmnesiaSM1PF,152089,131072,349675.3
alice29.txt,AmnesiaSM1PF,152089,16384,480173.3
alice29.txt,AmnesiaSM1PF,152089,2048,712254.7
alice29.txt,AmnesiaSM1PF,152089,256,1193824
alice29.txt,AmnesiaSM1PF,152089,262144,327169.3
alice29.txt,AmnesiaSM1PF,152089,32768,430904.4
alice29.txt,AmnesiaSM1PF,152089,4096,614123.8
alice29.txt,AmnesiaSM1PF,152089,512,1008859
alice29.txt,AmnesiaSM1PF,152089,524288,313061.1
alice29.txt,AmnesiaSM1PF,152089,65536,389536.8
alice29.txt,AmnesiaSM1PF,152089,8192,539014.1
alice29.txt,AmnesiaSMUKN,152089,1024,841045.1
alice29.txt,AmnesiaSMUKN,152089,1048576,312990.6
alice29.txt,AmnesiaSMUKN,152089,128,1377005
alice29.txt,AmnesiaSMUKN,152089,131072,348390.5
alice29.txt,AmnesiaSMUKN,152089,16384,478294.7
alice29.txt,AmnesiaSMUKN,152089,2048,712259.4
alice29.txt,AmnesiaSMUKN,152089,256,1193518
alice29.txt,AmnesiaSMUKN,152089,262144,326737
alice29.txt,AmnesiaSMUKN,152089,32768,429118.1
alice29.txt,AmnesiaSMUKN,152089,4096,613608.5
alice29.txt,AmnesiaSMUKN,152089,512,1008747
alice29.txt,AmnesiaSMUKN,152089,524288,312990.6
alice29.txt,AmnesiaSMUKN,152089,65536,387697.2
alice29.txt,AmnesiaSMUKN,152089,8192,537783.3
alice29.txt,CTW,152089,292495,411084.6
alice29.txt,FNVHashCTW,152089,1024,534141
alice29.txt,FNVHashCTW,152089,1048576,414345.4
alice29.txt,FNVHashCTW,152089,128,620359.1
alice29.txt,FNVHashCTW,152089,131072,416153.1
alice29.txt,FNVHashCTW,152089,16384,432910.1
alice29.txt,FNVHashCTW,152089,2048,496815.8
alice29.txt,FNVHashCTW,152089,256,589067.9
alice29.txt,FNVHashCTW,152089,262144,415183.3
alice29.txt,FNVHashCTW,152089,32768,424104.8
alice29.txt,FNVHashCTW,152089,4096,466975.9
alice29.txt,FNVHashCTW,152089,512,562931.3
alice29.txt,FNVHashCTW,152089,524288,414696.4
alice29.txt,FNVHashCTW,152089,65536,418915.4
alice29.txt,FNVHashCTW,152089,8192,446970.3
alice29.txt,FNVHashPPMDP,152089,1024,681569.7
alice29.txt,FNVHashPPMDP,152089,1048576,320530.1
alice29.txt,FNVHashPPMDP,152089,128,700702.7
alice29.txt,FNVHashPPMDP,152089,131072,378776.8
alice29.txt,FNVHashPPMDP,152089,16384,509967.7
alice29.txt,FNVHashPPMDP,152089,2048,656074.7
alice29.txt,FNVHashPPMDP,152089,256,698868.3
alice29.txt,FNVHashPPMDP,152089,262144,350773.2
alice29.txt,FNVHashPPMDP,152089,32768,460915.6
alice29.txt,FNVHashPPMDP,152089,4096,613412.1
alice29.txt,FNVHashPPMDP,152089,512,694079.5
alice29.txt,FNVHashPPMDP,152089,524288,332191
alice29.txt,FNVHashPPMDP,152089,65536,415497
alice29.txt,FNVHashPPMDP,152089,8192,562156.7
alice29.txt,FNVHashPPMDPFull,152089,1024,732743.1
alice29.txt,FNVHashPPMDPFull,152089,1048576,362732.7
alice29.txt,FNVHashPPMDPFull,152089,128,709732.5
alice29.txt,FNVHashPPMDPFull,152089,131072,433640.8
alice29.txt,FNVHashPPMDPFull,152089,16384,569533.2
alice29.txt,FNVHashPPMDPFull,152089,2048,723410.2
alice29.txt,FNVHashPPMDPFull,152089,256,717560.7
alice29.txt,FNVHashPPMDPFull,152089,262144,400637.9
alice29.txt,FNVHashPPMDPFull,152089,32768,518785.5
alice29.txt,FNVHashPPMDPFull,152089,4096,690677.9
alice29.txt,FNVHashPPMDPFull,152089,512,727060.3
alice29.txt,FNVHashPPMDPFull,152089,524288,377351.4
alice29.txt,FNVHashPPMDPFull,152089,65536,473683.4
alice29.txt,FNVHashPPMDPFull,152089,8192,631409.8
alice29.txt,FNVHashSM1PF,152089,1024,672850.1
alice29.txt,FNVHashSM1PF,152089,1048576,325565.9
alice29.txt,FNVHashSM1PF,152089,128,690442.4
alice29.txt,FNVHashSM1PF,152089,131072,383458.4
alice29.txt,FNVHashSM1PF,152089,16384,514938.2
alice29.txt,FNVHashSM1PF,152089,2048,647682.3
alice29.txt,FNVHashSM1PF,152089,256,692529.1
alice29.txt,FNVHashSM1PF,152089,262144,355274.5
alice29.txt,FNVHashSM1PF,152089,32768,467994.6
alice29.txt,FNVHashSM1PF,152089,4096,607156.6
alice29.txt,FNVHashSM1PF,152089,512,686655.4
alice29.txt,FNVHashSM1PF,152089,524288,336590
alice29.txt,FNVHashSM1PF,152089,65536,422440.5
alice29.txt,FNVHashSM1PF,152089,8192,563407.3
alice29.txt,FNVHashSMUKN,152089,1024,703481.6
alice29.txt,FNVHashSMUKN,152089,1048576,327576.4
alice29.txt,FNVHashSMUKN,152089,128,703272.5
alice29.txt,FNVHashSMUKN,152089,131072,396117.9
alice29.txt,FNVHashSMUKN,152089,16384,559497.5
alice29.txt,FNVHashSMUKN,152089,2048,690800.9
alice29.txt,FNVHashSMUKN,152089,256,704846.4
alice29.txt,FNVHashSMUKN,152089,262144,362210.1
alice29.txt,FNVHashSMUKN,152089,32768,499899.9
alice29.txt,FNVHashSMUKN,152089,4096,661700.6
alice29.txt,FNVHashSMUKN,152089,512,706134.1
alice29.txt,FNVHashSMUKN,152089,524288,340643.3
alice29.txt,FNVHashSMUKN,152089,65536,442770.8
alice29.txt,FNVHashSMUKN,152089,8192,616792.3
alice29.txt,HashCTW,152089,1024,530963.5
alice29.txt,HashCTW,152089,1048576,417038
alice29.txt,HashCTW,152089,128,612501.1
alice29.txt,HashCTW,152089,131072,418906.4
alice29.txt,HashCTW,152089,16384,437555.7
alice29.txt,HashCTW,152089,2048,500530.7
alice29.txt,HashCTW,152089,256,591959.3
alice29.txt,HashCTW,152089,262144,417780.9
alice29.txt,HashCTW,152089,32768,428592.2
alice29.txt,HashCTW,152089,4096,473254.4
alice29.txt,HashCTW,152089,512,563575.1
alice29.txt,HashCTW,152089,524288,417222.7
alice29.txt,HashCTW,152089,65536,423224.2
alice29.txt,HashCTW,152089,8192,453161.3
alice29.txt,HashPPMDP,152089,1024,682464
alice29.txt,HashPPMDP,152089,1048576,321600.5
alice29.txt,HashPPMDP,152089,128,699099.2
alice29.txt,HashPPMDP,152089,131072,380434.6
alice29.txt,HashPPMDP,152089,16384,513416.8
alice29.txt,HashPPMDP,152089,2048,657415.2
alice29.txt,HashPPMDP,152089,256,698400.5
alice29.txt,HashPPMDP,152089,262144,352395.4
alice29.txt,HashPPMDP,152089,32768,462132.2
alice29.txt,HashPPMDP,152089,4096,616382.3
alice29.txt,HashPPMDP,152089,512,694249
alice29.txt,HashPPMDP,152089,524288,332850.5
alice29.txt,HashPPMDP,152089,65536,417806.6
alice29.txt,HashPPMDP,152089,8192,564740.5
alice29.txt,HashPPMDPFull,152089,1024,730507.8
alice29.txt,HashPPMDPFull,152089,1048576,363643
alice29.txt,HashPPMDPFull,152089,128,711994.5
alice29.txt,HashPPMDPFull,152089,131072,434191.5
alice29.txt,HashPPMDPFull,152089,16384,569897.9
alice29.txt,HashPPMDPFull,152089,2048,722235
alice29.txt,HashPPMDPFull,152089,256,718159.2
alice29.txt,HashPPMDPFull,152089,262144,401978
alice29.txt,HashPPMDPFull,152089,32768,519755.3
alice29.txt,HashPPMDPFull,152089,4096,690250
alice29.txt,HashPPMDPFull,152089,512,726755.8
alice29.txt,HashPPMDPFull,152089,524288,377892.3
alice29.txt,HashPPMDPFull,152089,65536,474459.8
alice29.txt,HashPPMDPFull,152089,8192,631953.3
alice29.txt,HashSM1PF,152089,1024,673613.5
alice29.txt,HashSM1PF,152089,1048576,326220.4
alice29.txt,HashSM1PF,152089,128,691331
alice29.txt,HashSM1PF,152089,131072,385223.3
alice29.txt,HashSM1PF,152089,16384,517893.1
alice29.txt,HashSM1PF,152089,2048,647316.5
alice29.txt,HashSM1PF,152089,256,693152.7
alice29.txt,HashSM1PF,152089,262144,356125.8
alice29.txt,HashSM1PF,152089,32768,468513.8
alice29.txt,HashSM1PF,152089,4096,611340.8
alice29.txt,HashSM1PF,152089,512,687353.1
alice29.txt,HashSM1PF,152089,524288,337263.8
alice29.txt,HashSM1PF,152089,65536,423935
alice29.txt,HashSM1PF,152089,8192,566697
alice29.txt,HashSMUKN,152089,1024,703682.9
alice29.txt,HashSMUKN,152089,1048576,328633.5
alice29.txt,HashSMUKN,152089,128,702234.9
alice29.txt,HashSMUKN,152089,131072,397965.7
alice29.txt,HashSMUKN,152089,16384,562359.3
alice29.txt,HashSMUKN,152089,2048,691550.3
alice29.txt,HashSMUKN,152089,256,704604.9
alice29.txt,HashSMUKN,152089,262144,363804.6
alice29.txt,HashSMUKN,152089,32768,500916.3
alice29.txt,HashSMUKN,152089,4096,664462.9
alice29.txt,HashSMUKN,152089,512,706355.2
alice29.txt,HashSMUKN,152089,524288,341209.7
alice29.txt,HashSMUKN,152089,65536,445095.3
alice29.txt,HashSMUKN,152089,8192,619142.2
alice29.txt,PPMDP,152089,292495,317343.7
alice29.txt,PPMDPFull,152089,292495,343447.8
alice29.txt,SM1PF,152089,292495,313061.1
alice29.txt,SMUKN,152089,292495,312990.6
asyoulik.txt,AmnesiaCTW,125179,1024,712953.8
asyoulik.txt,AmnesiaCTW,125179,1048576,365583.7
asyoulik.txt,AmnesiaCTW,125179,128,904648.4
asyoulik.txt,AmnesiaCTW,125179,131072,413144.3
asyoulik.txt,AmnesiaCTW,125179,16384,527325.5
asyoulik.txt,AmnesiaCTW,125179,2048,666177.4
asyoulik.txt,AmnesiaCTW,125179,256,845724.5
asyoulik.txt,AmnesiaCTW,125179,262144,385577
asyoulik.txt,AmnesiaCTW,125179,32768,488272.6
asyoulik.txt,AmnesiaCTW,125179,4096,626296.1
asyoulik.txt,AmnesiaCTW,125179,512,775802.1
asyoulik.txt,AmnesiaCTW,125179,524288,365583.7
asyoulik.txt,AmnesiaCTW,125179,65536,453584.5
asyoulik.txt,AmnesiaCTW,125179,8192,574543.5
asyoulik.txt,AmnesiaPPMDP,125179,1024,672303.4
asyoulik.txt,AmnesiaPPMDP,125179,1048576,289924.7
asyoulik.txt,AmnesiaPPMDP,125179,128,927650.3
asyoulik.txt,AmnesiaPPMDP,125179,131072,320298.8
asyoulik.txt,AmnesiaPPMDP,125179,16384,418332.7
asyoulik.txt,AmnesiaPPMDP,125179,2048,589449.3
asyoulik.txt,AmnesiaPPMDP,125179,256,854826.9
asyoulik.txt,AmnesiaPPMDP,125179,262144,301887.7
asyoulik.txt,AmnesiaPPMDP,125179,32768,379313
asyoulik.txt,AmnesiaPPMDP,125179,4096,518632.1
asyoulik.txt,AmnesiaPPMDP,125179,512,764056.1
asyoulik.txt,AmnesiaPPMDP,125179,524288,289924.7
asyoulik.txt,AmnesiaPPMDP,125179,65536,346729.7
asyoulik.txt,AmnesiaPPMDP,125179,8192,461030.2
asyoulik.txt,AmnesiaPPMDPFull,125179,1024,679710.1
asyoulik.txt,AmnesiaPPMDPFull,125179,1048576,314322.6
asyoulik.txt,AmnesiaPPMDPFull,125179,128,928614.5
asyoulik.txt,AmnesiaPPMDPFull,125179,131072,346371.2
asyoulik.txt,AmnesiaPPMDPFull,125179,16384,439455.1
asyoulik.txt,AmnesiaPPMDPFull,125179,2048,600055.5
asyoulik.txt,AmnesiaPPMDPFull,125179,256,856876.2
asyoulik.txt,AmnesiaPPMDPFull,125179,262144,327604.9
asyoulik.txt,AmnesiaPPMDPFull,125179,32768,404818.2
asyoulik.txt,AmnesiaPPMDPFull,125179,4096,533223.9
asyoulik.txt,AmnesiaPPMDPFull,125179,512,768004.4
asyoulik.txt,AmnesiaPPMDPFull,125179,524288,314322.6
asyoulik.txt,AmnesiaPPMDPFull,125179,65536,374361.1
asyoulik.txt,AmnesiaPPMDPFull,125179,8192,479605.7
asyoulik.txt,AmnesiaSM1PF,125179,1024,729176.6
asyoulik.txt,AmnesiaSM1PF,125179,1048576,292009.9
asyoulik.txt,AmnesiaSM1PF,125179,128,1183867
asyoulik.txt,AmnesiaSM1PF,125179,131072,323673
asyoulik.txt,AmnesiaSM1PF,125179,16384,422997.4
asyoulik.txt,AmnesiaSM1PF,125179,2048,616664.7
asyoulik.txt,AmnesiaSM1PF,125179,256,1036617
asyoulik.txt,AmnesiaSM1PF,125179,262144,304702.2
asyoulik.txt,AmnesiaSM1PF,125179,32768,383175.7
asyoulik.txt,AmnesiaSM1PF,125179,4096,531222
asyoulik.txt,AmnesiaSM1PF,125179,512,873013.8
asyoulik.txt,AmnesiaSM1PF,125179,524288,292009.9
asyoulik.txt,AmnesiaSM1PF,125179,65536,350997.5
asyoulik.txt,AmnesiaSM1PF,125179,8192,467406.5
asyoulik.txt,AmnesiaSMUKN,125179,1024,729604.3
asyoulik.txt,AmnesiaSMUKN,125179,1048576,292350.2
asyoulik.txt,AmnesiaSMUKN,125179,128,1183620
asyoulik.txt,AmnesiaSMUKN,125179,131072,323329.5
asyoulik.txt,AmnesiaSMUKN,125179,16384,421282.2
asyoulik.txt,AmnesiaSMUKN,125179,2048,617145.8
asyoulik.txt,AmnesiaSMUKN,125179,256,1036516
asyoulik.txt,AmnesiaSMUKN,125179,262144,304662.4
asyoulik.txt,AmnesiaSMUKN,125179,32768,381917.1
asyoulik.txt,AmnesiaSMUKN,125179,4096,531137.7
asyoulik.txt,AmnesiaSMUKN,125179,512,873086.9
asyoulik.txt,AmnesiaSMUKN,125179,524288,292350.2
asyoulik.txt,AmnesiaSMUKN,125179,65536,349919.2
asyoulik.txt,AmnesiaSMUKN,125179,8192,466466.9
asyoulik.txt,CTW,125179,298628,365583.7
asyoulik.txt,FNVHashCTW,125179,1024,456332.3
asyoulik.txt,FNVHashCTW,125179,1048576,367825.9
asyoulik.txt,FNVHashCTW,125179,128,543056.8
asyoulik.txt,FNVHashCTW,125179,131072,369230.2
asyoulik.txt,FNVHashCTW,125179,16384,380992.2
asyoulik.txt,FNVHashCTW,125179,2048,432373.3
asyoulik.txt,FNVHashCTW,125179,256,500283.5
asyoulik.txt,FNVHashCTW,125179,262144,368269.2
asyoulik.txt,FNVHashCTW,125179,32768,374760.1
asyoulik.txt,FNVHashCTW,125179,4096,406302.8
asyoulik.txt,FNVHashCTW,125179,512,477299.1
asyoulik.txt,FNVHashCTW,125179,524288,367920.3
asyoulik.txt,FNVHashCTW,125179,65536,370901.7
asyoulik.txt,FNVHashCTW,125179,8192,391586.9
asyoulik.txt,FNVHashPPMDP,125179,1024,591887.1
asyoulik.txt,FNVHashPPMDP,125179,1048576,297659.8
asyoulik.txt,FNVHashPPMDP,125179,128,606960.2
asyoulik.txt,FNVHashPPMDP,125179,131072,345037.4
asyoulik.txt,FNVHashPPMDP,125179,16384,446073
asyoulik.txt,FNVHashPPMDP,125179,2048,568733.6
asyoulik.txt,FNVHashPPMDP,125179,256,606691
asyoulik.txt,FNVHashPPMDP,125179,262144,322925.3
asyoulik.txt,FNVHashPPMDP,125179,32768,407723.2
asyoulik.txt,FNVHashPPMDP,125179,4096,530200
asyoulik.txt,FNVHashPPMDP,125179,512,602714.6
asyoulik.txt,FNVHashPPMDP,125179,524288,307309
asyoulik.txt,FNVHashPPMDP,125179,65536,373326.1
asyoulik.txt,FNVHashPPMDP,125179,8192,487295.9
asyoulik.txt,FNVHashPPMDPFull,125179,1024,630989.2
asyoulik.txt,FNVHashPPMDPFull,125179,1048576,329490.8
asyoulik.txt,FNVHashPPMDPFull,125179,128,617078.5
asyoulik.txt,FNVHashPPMDPFull,125179,131072,385403.9
asyoulik.txt,FNVHashPPMDPFull,125179,16384,490417.7
asyoulik.txt,FNVHashPPMDPFull,125179,2048,622519.9
asyoulik.txt,FNVHashPPMDPFull,125179,256,623917.2
asyoulik.txt,FNVHashPPMDPFull,125179,262144,359894.7
asyoulik.txt,FNVHashPPMDPFull,125179,32768,451259.8
asyoulik.txt,FNVHashPPMDPFull,125179,4096,591823.8
asyoulik.txt,FNVHashPPMDPFull,125179,512,629893.7
asyoulik.txt,FNVHashPPMDPFull,125179,524288,341099.1
asyoulik.txt,FNVHashPPMDPFull,125179,65536,415717.2
asyoulik.txt,FNVHashPPMDPFull,125179,8192,541277.6
asyoulik.txt,FNVHashSM1PF,125179,1024,586487.3
asyoulik.txt,FNVHashSM1PF,125179,1048576,302270
asyoulik.txt,FNVHashSM1PF,125179,128,603216.7
asyoulik.txt,FNVHashSM1PF,125179,131072,351193.5
asyoulik.txt,FNVHashSM1PF,125179,16384,458025.1
asyoulik.txt,FNVHashSM1PF,125179,2048,564905.9
asyoulik.txt,FNVHashSM1PF,125179,256,601641.5
asyoulik.txt,FNVHashSM1PF,125179,262144,327544
asyoulik.txt,FNVHashSM1PF,125179,32768,418768
asyoulik.txt,FNVHashSM1PF,125179,4096,533327.8
asyoulik.txt,FNVHashSM1PF,125179,512,596837.7
asyoulik.txt,FNVHashSM1PF,125179,524288,311400.6
asyoulik.txt,FNVHashSM1PF,125179,65536,382046
asyoulik.txt,FNVHashSM1PF,125179,8192,497392
asyoulik.txt,FNVHashSMUKN,125179,1024,614631.2
asyoulik.txt,FNVHashSMUKN,125179,1048576,304233.3
asyoulik.txt,FNVHashSMUKN,125179,128,610887.7
asyoulik.txt,FNVHashSMUKN,125179,131072,361254.2
asyoulik.txt,FNVHashSMUKN,125179,16384,493830.5
asyoulik.txt,FNVHashSMUKN,125179,2048,604036
asyoulik.txt,FNVHashSMUKN,125179,256,613991.5
asyoulik.txt,FNVHashSMUKN,125179,262144,333266.4
asyoulik.txt,FNVHashSMUKN,125179,32768,444825.6
asyoulik.txt,FNVHashSMUKN,125179,4096,578682.5
asyoulik.txt,FNVHashSMUKN,125179,512,616157.2
asyoulik.txt,FNVHashSMUKN,125179,524288,314952.3
asyoulik.txt,FNVHashSMUKN,125179,65536,399182.5
asyoulik.txt,FNVHashSMUKN,125179,8192,540928.9
asyoulik.txt,HashCTW,125179,1024,456703.1
asyoulik.txt,HashCTW,125179,1048576,370553.6
asyoulik.txt,HashCTW,125179,128,522715.1
asyoulik.txt,HashCTW,125179,131072,371975.3
asyoulik.txt,HashCTW,125179,16384,384606
asyoulik.txt,HashCTW,125179,2048,434177
asyoulik.txt,HashCTW,125179,256,503982.9
asyoulik.txt,HashCTW,125179,262144,371141.2
asyoulik.txt,HashCTW,125179,32768,377917.9
asyoulik.txt,HashCTW,125179,4096,411600.7
asyoulik.txt,HashCTW,125179,512,483498.4
asyoulik.txt,HashCTW,125179,524288,370650.7
asyoulik.txt,HashCTW,125179,65536,374572.8
asyoulik.txt,HashCTW,125179,8192,396246.9
asyoulik.txt,HashPPMDP,125179,1024,590587.6
asyoulik.txt,HashPPMDP,125179,1048576,299309
asyoulik.txt,HashPPMDP,125179,128,606691.9
asyoulik.txt,HashPPMDP,125179,131072,346804.2
asyoulik.txt,HashPPMDP,125179,16384,447849.9
asyoulik.txt,HashPPMDP,125179,2048,567419.4
asyoulik.txt,HashPPMDP,125179,256,606071.9
asyoulik.txt,HashPPMDP,125179,262144,324435.7
asyoulik.txt,HashPPMDP,125179,32768,409020.2
asyoulik.txt,HashPPMDP,125179,4096,531817.8
asyoulik.txt,HashPPMDP,125179,512,601808
asyoulik.txt,HashPPMDP,125179,524288,308809.7
asyoulik.txt,HashPPMDP,125179,65536,375087.7
asyoulik.txt,HashPPMDP,125179,8192,489406.7
asyoulik.txt,HashPPMDPFull,125179,1024,630870.9
asyoulik.txt,HashPPMDPFull,125179,1048576,331428.6
asyoulik.txt,HashPPMDPFull,125179,128,618070.8
asyoulik.txt,HashPPMDPFull,125179,131072,386947.8
asyoulik.txt,HashPPMDPFull,125179,16384,491622.4
asyoulik.txt,HashPPMDPFull,125179,2048,621147.4
asyoulik.txt,HashPPMDPFull,125179,256,623307
asyoulik.txt,HashPPMDPFull,125179,262144,361347.1
asyoulik.txt,HashPPMDPFull,125179,32768,451651.4
asyoulik.txt,HashPPMDPFull,125179,4096,592183.5
asyoulik.txt,HashPPMDPFull,125179,512,629111.7
asyoulik.txt,HashPPMDPFull,125179,524288,343075.1
asyoulik.txt,HashPPMDPFull,125179,65536,416793.1
asyoulik.txt,HashPPMDPFull,125179,8192,542708.4
asyoulik.txt,HashSM1PF,125179,1024,584978.5
asyoulik.txt,HashSM1PF,125179,1048576,303790.6
asyoulik.txt,HashSM1PF,125179,128,602767.6
asyoulik.txt,HashSM1PF,125179,131072,352203.3
asyoulik.txt,HashSM1PF,125179,16384,459628.6
asyoulik.txt,HashSM1PF,125179,2048,564684.9
asyoulik.txt,HashSM1PF,125179,256,600949.5
asyoulik.txt,HashSM1PF,125179,262144,328525
asyoulik.txt,HashSM1PF,125179,32768,419941.1
asyoulik.txt,HashSM1PF,125179,4096,535003.3
asyoulik.txt,HashSM1PF,125179,512,595967.2
asyoulik.txt,HashSM1PF,125179,524288,313022.9
asyoulik.txt,HashSM1PF,125179,65536,383265.3
asyoulik.txt,HashSM1PF,125179,8192,499847.5
asyoulik.txt,HashSMUKN,125179,1024,613383.1
asyoulik.txt,HashSMUKN,125179,1048576,305916.8
asyoulik.txt,HashSMUKN,125179,128,610629.2
asyoulik.txt,HashSMUKN,125179,131072,362995.3
asyoulik.txt,HashSMUKN,125179,16384,494952.5
asyoulik.txt,HashSMUKN,125179,2048,602478.8
asyoulik.txt,HashSMUKN,125179,256,613376.9
asyoulik.txt,HashSMUKN,125179,262144,334716.6
asyoulik.txt,HashSMUKN,125179,32768,445770.9
asyoulik.txt,HashSMUKN,125179,4096,579192.4
asyoulik.txt,HashSMUKN,125179,512,615126
asyoulik.txt,HashSMUKN,125179,524288,316492.2
asyoulik.txt,HashSMUKN,125179,65536,400608.3
asyoulik.txt,HashSMUKN,125179,8192,542319.6
asyoulik.txt,PPMDP,125179,298628,289924.7
asyoulik.txt,PPMDPFull,125179,298628,314322.6
asyoulik.txt,SM1PF,125179,298628,292009.9
asyoulik.txt,SMUKN,125179,298628,292350.2
cp.html,AmnesiaCTW,24603,1024,151578.2
cp.html,AmnesiaCTW,24603,1048576,82205.11
cp.html,AmnesiaCTW,24603,128,181175.5
cp.html,AmnesiaCTW,24603,131072,82205.11
cp.html,AmnesiaCTW,24603,16384,104690.2
cp.html,AmnesiaCTW,24603,2048,139667.4
cp.html,AmnesiaCTW,24603,256,173582.9
cp.html,AmnesiaCTW,24603,262144,82205.11
cp.html,AmnesiaCTW,24603,32768,95496.87
cp.html,AmnesiaCTW,24603,4096,128711.2
cp.html,AmnesiaCTW,24603,512,163707.9
cp.html,AmnesiaCTW,24603,524288,82205.11
cp.html,AmnesiaCTW,24603,65536,82205.11
cp.html,AmnesiaCTW,24603,8192,115741.2
cp.html,AmnesiaPPMDP,24603,1024,140852.1
cp.html,AmnesiaPPMDP,24603,1048576,55811.45
cp.html,AmnesiaPPMDP,24603,128,184734.2
cp.html,AmnesiaPPMDP,24603,131072,55811.45
cp.html,AmnesiaPPMDP,24603,16384,70574.09
cp.html,AmnesiaPPMDP,24603,2048,110695.3
cp.html,AmnesiaPPMDP,24603,256,174670.7
cp.html,AmnesiaPPMDP,24603,262144,55811.45
cp.html,AmnesiaPPMDP,24603,32768,63695.3
cp.html,AmnesiaPPMDP,24603,4096,92997.51
cp.html,AmnesiaPPMDP,24603,512,162399.8
cp.html,AmnesiaPPMDP,24603,524288,55811.45
cp.html,AmnesiaPPMDP,24603,65536,55811.45
cp.html,AmnesiaPPMDP,24603,8192,79928.44
cp.html,AmnesiaPPMDPFull,24603,1024,142435.5
cp.html,AmnesiaPPMDPFull,24603,1048576,59993.63
cp.html,AmnesiaPPMDPFull,24603,128,185170.7
cp.html,AmnesiaPPMDPFull,24603,131072,59993.63
cp.html,AmnesiaPPMDPFull,24603,16384,75106.82
cp.html,AmnesiaPPMDPFull,24603,2048,112930.3
cp.html,AmnesiaPPMDPFull,24603,256,175424.6
cp.html,AmnesiaPPMDPFull,24603,262144,59993.63
cp.html,AmnesiaPPMDPFull,24603,32768,68374.23
cp.html,AmnesiaPPMDPFull,24603,4096,96331.67
cp.html,AmnesiaPPMDPFull,24603,512,163457.9
cp.html,AmnesiaPPMDPFull,24603,524288,59993.63
cp.html,AmnesiaPPMDPFull,24603,65536,59993.63
cp.html,AmnesiaPPMDPFull,24603,8192,84093.8
cp.html,AmnesiaSM1PF,24603,1024,154490.8
cp.html,AmnesiaSM1PF,24603,1048576,53361.87
cp.html,AmnesiaSM1PF,24603,128,238254.3
cp.html,AmnesiaSM1PF,24603,131072,53361.87
cp.html,AmnesiaSM1PF,24603,16384,69627.22
cp.html,AmnesiaSM1PF,24603,2048,116896.6
cp.html,AmnesiaSM1PF,24603,256,214539.5
cp.html,AmnesiaSM1PF,24603,262144,53361.87
cp.html,AmnesiaSM1PF,24603,32768,62094.99
cp.html,AmnesiaSM1PF,24603,4096,95347.26
cp.html,AmnesiaSM1PF,24603,512,187971.2
cp.html,AmnesiaSM1PF,24603,524288,53361.87
cp.html,AmnesiaSM1PF,24603,65536,53361.87
cp.html,AmnesiaSM1PF,24603,8192,80141.35
