File,Meth,FSize,MDepth,MSize,Entropy
news,HashSMUKN,377109,1,524288,1559342
news,HashPPMDP,377109,1,524288,1554930
news,AmnesiaCTW,377109,1,524288,1568411
news,AmnesiaSMUKN,377109,1,524288,1559342
news,AmnesiaPPMDP,377109,1,524288,1554930
news,HashCTW,377109,1,1048576,1568498
news,HashSMUKN,377109,1,1048576,1559342
news,HashPPMDP,377109,1,1048576,1554930
news,AmnesiaCTW,377109,1,1048576,1568411
news,AmnesiaSMUKN,377109,1,1048576,1559342
news,AmnesiaPPMDP,377109,1,1048576,1554930
obj1,CTW,21504,1,257,99847.95
obj1,SMUKN,21504,1,257,96454.98
obj1,PPMDP,21504,1,257,96681.45
obj1,HashCTW,21504,1,128,104372
obj1,HashSMUKN,21504,1,128,101156.2
obj1,HashPPMDP,21504,1,128,101695
obj1,AmnesiaCTW,21504,1,128,105271.1
obj1,AmnesiaSMUKN,21504,1,128,102094.4
obj1,AmnesiaPPMDP,21504,1,128,98176.82
obj1,HashCTW,21504,1,256,100038.2
obj1,HashSMUKN,21504,1,256,96451.92
obj1,HashPPMDP,21504,1,256,96678.02
obj1,AmnesiaCTW,21504,1,256,98790.75
obj1,AmnesiaSMUKN,21504,1,256,94957.9
obj1,AmnesiaPPMDP,21504,1,256,95046.48
obj1,HashCTW,21504,1,512,100038.2
obj1,HashSMUKN,21504,1,512,96451.92
obj1,HashPPMDP,21504,1,512,96678.02
obj1,AmnesiaCTW,21504,1,512,99847.95
obj1,AmnesiaSMUKN,21504,1,512,96454.98
obj1,AmnesiaPPMDP,21504,1,512,96681.45
obj1,HashCTW,21504,1,1024,100049
obj1,HashSMUKN,21504,1,1024,96454.98
obj1,HashPPMDP,21504,1,1024,96681.45
obj1,AmnesiaCTW,21504,1,1024,99847.95
obj1,AmnesiaSMUKN,21504,1,1024,96454.98
obj1,AmnesiaPPMDP,21504,1,1024,96681.45
obj1,HashCTW,21504,1,2048,100049
obj1,HashSMUKN,21504,1,2048,96454.98
obj1,HashPPMDP,21504,1,2048,96681.45
obj1,AmnesiaCTW,21504,1,2048,99847.95
obj1,AmnesiaSMUKN,21504,1,2048,96454.98
obj1,AmnesiaPPMDP,21504,1,2048,96681.45
obj1,HashCTW,21504,1,4096,100049
obj1,HashSMUKN,21504,1,4096,96454.98
obj1,HashPPMDP,21504,1,4096,96681.45
obj1,AmnesiaCTW,21504,1,4096,99847.95
obj1,AmnesiaSMUKN,21504,1,4096,96454.98
obj1,AmnesiaPPMDP,21504,1,4096,96681.45
obj1,HashCTW,21504,1,8192,100049
obj1,HashSMUKN,21504,1,8192,96454.98
obj1,HashPPMDP,21504,1,8192,96681.45
obj1,AmnesiaCTW,21504,1,8192,99847.95
obj1,AmnesiaSMUKN,21504,1,8192,96454.98
obj1,AmnesiaPPMDP,21504,1,8192,96681.45
obj1,HashCTW,21504,1,16384,100049
obj1,HashSMUKN,21504,1,16384,96454.98
obj1,HashPPMDP,21504,1,16384,96681.45
obj1,AmnesiaCTW,21504,1,16384,99847.95
obj1,AmnesiaSMUKN,21504,1,16384,96454.98
obj1,AmnesiaPPMDP,21504,1,16384,96681.45
obj1,HashCTW,21504,1,32768,100049
obj1,HashSMUKN,21504,1,32768,96454.98
obj1,HashPPMDP,21504,1,32768,96681.45
obj1,AmnesiaCTW,21504,1,32768,99847.95
obj1,AmnesiaSMUKN,21504,1,32768,96454.98
obj1,AmnesiaPPMDP,21504,1,32768,96681.45
obj1,HashCTW,21504,1,65536,100049
obj1,HashSMUKN,21504,1,65536,96454.98
obj1,HashPPMDP,21504,1,65536,96681.45
obj1,AmnesiaCTW,21504,1,65536,99847.95
obj1,AmnesiaSMUKN,21504,1,65536,96454.98
obj1,AmnesiaPPMDP,21504,1,65536,96681.45
obj1,HashCTW,21504,1,131072,100049
obj1,HashSMUKN,21504,1,131072,96454.98
obj1,HashPPMDP,21504,1,131072,96681.45
obj1,AmnesiaCTW,21504,1,131072,99847.95
obj1,AmnesiaSMUKN,21504,1,131072,96454.98
obj1,AmnesiaPPMDP,21504,1,131072,96681.45
obj1,HashCTW,21504,1,262144,100049
obj1,HashSMUKN,21504,1,262144,96454.98
obj1,HashPPMDP,21504,1,262144,96681.45
obj1,AmnesiaCTW,21504,1,262144,99847.95
obj1,AmnesiaSMUKN,21504,1,262144,96454.98
obj1,AmnesiaPPMDP,21504,1,262144,96681.45
obj1,HashCTW,21504,1,524288,100049
obj1,HashSMUKN,21504,1,524288,96454.98
obj1,HashPPMDP,21504,1,524288,96681.45
obj1,AmnesiaCTW,21504,1,524288,99847.95
obj1,AmnesiaSMUKN,21504,1,524288,96454.98
obj1,AmnesiaPPMDP,21504,1,524288,96681.45
obj1,HashCTW,21504,1,1048576,100049
obj1,HashSMUKN,21504,1,1048576,96454.98
obj1,HashPPMDP,21504,1,1048576,96681.45
obj1,AmnesiaCTW,21504,1,1048576,99847.95
obj1,AmnesiaSMUKN,21504,1,1048576,96454.98
obj1,AmnesiaPPMDP,21504,1,1048576,96681.45
obj2,CTW,246814,1,257,1001812
obj2,SMUKN,246814,1,257,986777.7
obj2,PPMDP,246814,1,257,986965.3
obj2,HashCTW,246814,1,128,1050533
obj2,HashSMUKN,246814,1,128,1038704
obj2,HashPPMDP,246814,1,128,1039088
obj2,AmnesiaCTW,246814,1,128,1103373
obj2,AmnesiaSMUKN,246814,1,128,1006361
obj2,AmnesiaPPMDP,246814,1,128,981424.2
obj2,HashCTW,246814,1,256,1002473
obj2,HashSMUKN,246814,1,256,987031.9
obj2,HashPPMDP,246814,1,256,987225.3
obj2,AmnesiaCTW,246814,1,256,973568.1
obj2,AmnesiaSMUKN,246814,1,256,955794.9
obj2,AmnesiaPPMDP,246814,1,256,955797.5
obj2,HashCTW,246814,1,512,1002473
obj2,HashSMUKN,246814,1,512,987031.9
obj2,HashPPMDP,246814,1,512,987225.3
obj2,AmnesiaCTW,246814,1,512,1001812
obj2,AmnesiaSMUKN,246814,1,512,986777.7
