File,Alphabet,TS,Depth,Entropy
progp,Byte,128,8,205579.2
progp,Byte,128,9,206234.5
progp,Byte,256,1,169191
progp,Byte,256,2,158278.4
progp,Byte,256,3,165490.6
progp,Byte,256,4,174554.8
progp,Byte,256,5,182531.5
progp,Byte,256,6,186329.4
progp,Byte,256,7,189887.9
progp,Byte,256,8,193507.8
progp,Byte,256,9,195301.5
progp,Byte,512,1,169191
progp,Byte,512,2,149099.3
progp,Byte,512,3,152405.2
progp,Byte,512,4,159672
progp,Byte,512,5,166749.7
progp,Byte,512,6,172546.3
progp,Byte,512,7,177257
progp,Byte,512,8,179777.8
progp,Byte,512,9,181138
progp,Byte,1024,1,169173.2
progp,Byte,1024,2,144331.3
progp,Byte,1024,3,143232.7
progp,Byte,1024,4,149713
progp,Byte,1024,5,155475.9
progp,Byte,1024,6,158928.4
progp,Byte,1024,7,163003.9
progp,Byte,1024,8,166134.3
progp,Byte,1024,9,168370.2
progp,Byte,2048,1,169173.2
progp,Byte,2048,2,139857.4
progp,Byte,2048,3,135548.9
progp,Byte,2048,4,139349.9
progp,Byte,2048,5,142807.5
progp,Byte,2048,6,145950.8
progp,Byte,2048,7,148661.3
progp,Byte,2048,8,151863.4
progp,Byte,2048,9,154553.8
progp,Byte,4096,1,169173.2
progp,Byte,4096,2,139326.6
progp,Byte,4096,3,132058.9
progp,Byte,4096,4,133932.3
progp,Byte,4096,5,136059.4
progp,Byte,4096,6,138572.4
progp,Byte,4096,7,140366
progp,Byte,4096,8,142311.6
progp,Byte,4096,9,144109.9
progp,Byte,8192,1,169173.2
progp,Byte,8192,2,138465.9
progp,Byte,8192,3,130072.1
progp,Byte,8192,4,131026.6
progp,Byte,8192,5,132168.4
progp,Byte,8192,6,133786.6
progp,Byte,8192,7,134760.8
progp,Byte,8192,8,135865.9
progp,Byte,8192,9,137143.2
progp,Byte,16384,1,169173.2
progp,Byte,16384,2,136081.8
progp,Byte,16384,3,128639.5
progp,Byte,16384,4,128846.4
progp,Byte,16384,5,129371.2
progp,Byte,16384,6,130265.4
progp,Byte,16384,7,130772
progp,Byte,16384,8,131789.8
progp,Byte,16384,9,132321
progp,Byte,32768,1,169173.2
progp,Byte,32768,2,136081.8
progp,Byte,32768,3,128217.9
progp,Byte,32768,4,127777.2
progp,Byte,32768,5,127887.7
progp,Byte,32768,6,128152.9
progp,Byte,32768,7,128496.4
progp,Byte,32768,8,128916.5
progp,Byte,32768,9,129223.7
progp,Byte,65536,1,169173.2
progp,Byte,65536,2,136081.8
progp,Byte,65536,3,128136
progp,Byte,65536,4,127579.7
progp,Byte,65536,5,127500.8
progp,Byte,65536,6,127570
progp,Byte,65536,7,127776.3
progp,Byte,65536,8,127973.9
progp,Byte,65536,9,128161.4
progp,Byte,131072,1,169173.2
progp,Byte,131072,2,136081.8
progp,Byte,131072,3,127930.6
progp,Byte,131072,4,127265.3
progp,Byte,131072,5,127107.8
progp,Byte,131072,6,127218.2
progp,Byte,131072,7,127272.5
progp,Byte,131072,8,127395.2
progp,Byte,131072,9,127485.3
progp,Byte,262144,1,169173.2
progp,Byte,262144,2,136081.8
progp,Byte,262144,3,127899
progp,Byte,262144,4,127257.5
progp,Byte,262144,5,127068.2
progp,Byte,262144,6,127065.1
progp,Byte,262144,7,127136.9
progp,Byte,262144,8,127143.1
progp,Byte,262144,9,127252.9
progp,Byte,524288,1,169173.2
progp,Byte,524288,2,136081.8
progp,Byte,524288,3,127854.8
progp,Byte,524288,4,127215.4
progp,Byte,524288,5,127005.5
progp,Byte,524288,6,126951.5
progp,Byte,524288,7,127057.4
progp,Byte,524288,8,127025.4
progp,Byte,524288,9,127109.1
trans,Byte,128,1,328409.2
trans,Byte,128,2,353743.8
trans,Byte,128,3,380735.1
trans,Byte,128,4,405779.1
trans,Byte,128,5,421731.1
trans,Byte,128,6,430404.4
trans,Byte,128,7,457114.2
trans,Byte,128,8,459317.2
trans,Byte,128,9,471993
trans,Byte,256,1,328409.2
trans,Byte,256,2,337623.6
trans,Byte,256,3,357676.1
trans,Byte,256,4,373514.7
trans,Byte,256,5,395279.1
trans,Byte,256,6,394613.5
trans,Byte,256,7,406548.4
trans,Byte,256,8,425245
trans,Byte,256,9,431603.4
trans,Byte,512,1,328409.2
trans,Byte,512,2,310045.1
trans,Byte,512,3,326078.4
trans,Byte,512,4,345417.8
trans,Byte,512,5,355060.7
trans,Byte,512,6,364781.5
trans,Byte,512,7,373111.3
trans,Byte,512,8,382364.7
trans,Byte,512,9,396777.9
trans,Byte,1024,1,328285.3
trans,Byte,1024,2,289718.6
trans,Byte,1024,3,298226.6
trans,Byte,1024,4,313141
trans,Byte,1024,5,325256.5
trans,Byte,1024,6,334974
trans,Byte,1024,7,344141.3
trans,Byte,1024,8,351501.2
trans,Byte,1024,9,358448.3
trans,Byte,2048,1,328285.3
trans,Byte,2048,2,275539.4
trans,Byte,2048,3,274464.1
trans,Byte,2048,4,286854
trans,Byte,2048,5,299607.6
trans,Byte,2048,6,307683.6
trans,Byte,2048,7,316169.4
trans,Byte,2048,8,320945.9
trans,Byte,2048,9,328337.6
trans,Byte,4096,1,328285.3
trans,Byte,4096,2,270408.5
trans,Byte,4096,3,260794.4
trans,Byte,4096,4,266820.9
trans,Byte,4096,5,275828.7
trans,Byte,4096,6,283737.6
trans,Byte,4096,7,290836
trans,Byte,4096,8,297021.6
trans,Byte,4096,9,303530.4
trans,Byte,8192,1,328285.3
trans,Byte,8192,2,265756.3
trans,Byte,8192,3,252663.8
trans,Byte,8192,4,254678.3
trans,Byte,8192,5,259555.7
trans,Byte,8192,6,265644.3
trans,Byte,8192,7,270924.3
trans,Byte,8192,8,276312.7
trans,Byte,8192,9,281057.7
trans,Byte,16384,1,328285.3
trans,Byte,16384,2,263015.5
trans,Byte,16384,3,248030.9
trans,Byte,16384,4,247455.7
trans,Byte,16384,5,249471.7
trans,Byte,16384,6,251995.3
trans,Byte,16384,7,255509.9
trans,Byte,16384,8,259513
trans,Byte,16384,9,262550.7
trans,Byte,32768,1,328285.3
trans,Byte,32768,2,263015.5
trans,Byte,32768,3,245972.4
trans,Byte,32768,4,244606.4
trans,Byte,32768,5,244952.2
trans,Byte,32768,6,246077.5
trans,Byte,32768,7,247506.3
trans,Byte,32768,8,249756.2
trans,Byte,32768,9,251627.5
trans,Byte,65536,1,328285.3
trans,Byte,65536,2,263015.5
trans,Byte,65536,3,244892.7
trans,Byte,65536,4,242685
trans,Byte,65536,5,242176.4
trans,Byte,65536,6,242631.9
trans,Byte,65536,7,243279.8
trans,Byte,65536,8,244114.7
trans,Byte,65536,9,245034.9
trans,Byte,131072,1,328285.3
trans,Byte,131072,2,263015.5
trans,Byte,131072,3,244079.6
trans,Byte,131072,4,241662.7
trans,Byte,131072,5,241065
trans,Byte,131072,6,241115.2
trans,Byte,131072,7,241350
trans,Byte,131072,8,241849.8
trans,Byte,131072,9,242151.8
trans,Byte,262144,1,328285.3
trans,Byte,262144,2,263015.5
trans,Byte,262144,3,243897
trans,Byte,262144,4,241184.5
trans,Byte,262144,5,240408.4
trans,Byte,262144,6,240459.5
trans,Byte,262144,7,240501.3
trans,Byte,262144,8,240796.4
trans,Byte,262144,9,240886.5
trans,Byte,524288,1,328285.3
trans,Byte,524288,2,263015.5
trans,Byte,524288,3,243722.9
trans,Byte,524288,4,240968.4
trans,Byte,524288,5,240129.6
trans,Byte,524288,6,240028.4
trans,Byte,524288,7,240040
trans,Byte,524288,8,240115.3
trans,Byte,524288,9,240191.9
